"ID Rotulo","Referencia","Color","Tipo","Capas","Pedido","GramosGranel","JuegosGranel","FechaProducción","fechaIngreso"
"38669","4H-S","A1 ZEN","Diente","2C","","75","40.3","","6/19/2024 11:53"
"37697","V8-S","A2 ZEN","Muela","2C","11079","77","25.6","4/29/2024","6/19/2024 16:57"
"14000","266-S","59","Diente","2C","","814","440","","6/19/2024 11:53"
"36333","Z30-S","C2","Muela","2C","11066","46","24.2","3/26/2024","6/19/2024 11:53"
"37797","V8-S","A2 ZEN","Muela","2C","11079","75","24.9","4/30/2024","6/19/2024 16:56"
"1552","Z28-I","D3 ZEN","Muela","2C","ZENITH","79","41.1","7/25/2022","6/19/2024 11:53"
"27844","267-S","A1 ZEN","Diente","2C","","24","10.3","10/3/2023","6/19/2024 11:52"
"34105","V8-S","A2 ZEN","Muela","2C","11012","51","16.9","2/10/2024","6/19/2024 16:56"
"13732","267-S","A1 ZEN","Diente","2C","","59","25.4","","6/19/2024 11:52"
"22333","Z30-I","C3","Muela","2C","10623","92","43.4","6/16/2023","6/19/2024 11:52"
"37977","V8-S","B2 ZEN","Muela","2C","11079","281","93.4","5/4/2024","6/19/2024 16:57"
"34080","Z30-S","A4","Muela","2C","11022","41","21.6","2/9/2024","6/19/2024 11:51"
"11831","3D-S","A0","Diente","2C","","272","221.1","","6/19/2024 11:51"
"13740","43D-S","A1 ZEN","Diente","2C","","71","53.8","","6/19/2024 11:51"
"13736","3N-S","A1 ZEN","Diente","2C","","74","54.8","","6/19/2024 11:51"
"21956","Z30-I","A3","Muela","2C","10623","52","24.5","6/10/2023","6/19/2024 11:51"
"13729","137-S","A1 ZEN","Diente","2C","","49","25.7","","6/19/2024 11:51"
"13725","137-S","A1 ZEN","Diente","2C","","152","79.6","","6/19/2024 11:50"
"21339","Z30-I","A3","Muela","2C","10623","42","19.8","6/1/2023","6/19/2024 11:50"
"21990","Z30-I","A3","Muela","2C","10623","42","19.8","6/10/2023","6/19/2024 11:50"
"3124","V8-I","A2 ZEN","Muela","2C","ZENITH","112","37.8","8/16/2022","6/19/2024 11:49"
"12865","Z30-I","A3","Muela","2C","","62","29.2","","6/19/2024 11:49"
"5754","V8-I","A2 ZEN","Muela","2C","ZENITH","40","13.5","9/27/2022","6/19/2024 11:49"
"17894","Z30-S","C2","Muela","2C","10621","38","20","4/1/2023","6/19/2024 11:49"
"2060","Z30-S","A1 ZEN","Muela","2C","ZENITH","36","18.9","8/2/2022","6/19/2024 11:49"
"38267","33M-S","A3 ZEN","Muela","2C","11094","76","30.4","5/10/2024","6/19/2024 11:48"
"33684","Z30-S","A1 ZEN","Muela","2C","11012","29","15.3","1/31/2024","6/19/2024 11:48"
"33774","Z30-S","A1 ZEN","Muela","2C","11012","66","34.7","2/2/2024","6/19/2024 11:48"
"18848","33M-I","A3 ZEN","Muela","2C","10566","230","76.7","4/19/2023","6/19/2024 11:48"
"34660","XV-S","A1 ZEN","Muela","2C","11012","66","33","2/23/2024","6/19/2024 11:47"
"21955","Z30-S","A3","Muela","2C","10623","67","35.3","6/10/2023","6/19/2024 11:47"
"33733","V8-S","A1 ZEN","Muela","2C","11012","114","37.9","2/1/2024","6/19/2024 11:47"
"22081","Z30-I","A4","Muela","2C","10623","63","29.7","6/13/2023","6/19/2024 11:47"
"23755","PU3-S","A2 ZEN","Muela","2C","10652","145","38.7","7/13/2023","6/19/2024 11:46"
"22532","Z30-I","A2","Muela","2C","10623","156","73.6","6/20/2023","6/19/2024 11:46"
"38037","XV-S","A1 ZEN","Muela","2C","11079","86","43","5/6/2024","6/19/2024 11:46"
"37829","XV-S","A1 ZEN","Muela","2C","11079","43","21.5","5/1/2024","6/19/2024 11:46"
"36242","Z30-S","A1","Muela","2C","11066","51","26.8","3/25/2024","6/19/2024 11:46"
"3781","Z28-S","A1 ZEN","Muela","2C","ZENITH","57","32.6","8/25/2022","6/19/2024 11:46"
"25362","PU3-S","A2 ZEN","Muela","2C","10714","56","14.9","8/12/2023","6/19/2024 16:47"
"27513","Z30-S","A1","Muela","2C","","46","24.2","9/27/2023","6/19/2024 11:45"
"35335","PU3-I","A2 ZEN","Muela","2C","11043","55","14.8","3/7/2024","6/19/2024 16:47"
"22105","Z30-S","A1","Muela","2C","10623","39","20.5","6/14/2023","6/19/2024 11:44"
"12966","PU3-S","A2 ZEN","Muela","2C","UHLER","13","3.5","1/22/2023","6/19/2024 16:47"
"33734","10M-S","A1 ZEN","Muela","2C","11012","39","26.9","2/1/2024","6/19/2024 11:44"
"37831","MV-S","A1 ZEN","Muela","2C","11079","40","20.2","5/1/2024","6/19/2024 11:44"
"13751","31Z-S","A1 ZEN","Muela","2C","","67","34","","6/19/2024 11:43"
"36014","PDS-I","A2 ZEN","Muela","2C","11027","119","51.7","3/21/2024","6/19/2024 11:43"
"38133","34M-S","A3 ZEN","Muela","2C","11094","74","32.5","5/8/2024","6/19/2024 11:43"
"27288","Z30-S","A3","Muela","2C","","44","23.2","9/22/2023","6/19/2024 11:43"
"21648","Z30-S","A3,5","Muela","2C","10623","94","49.5","6/6/2023","6/19/2024 11:42"
"13750","1H-S","A1 ZEN","Diente","2C","","36","19","","6/19/2024 16:56"
"27949","MV-S","A1 ZEN","Muela","2C","10711","53","26.8","10/5/2023","6/19/2024 11:41"
"32363","10M-S","A1 ZEN","Muela","2C","10989","33","22.8","1/6/2024","6/19/2024 11:41"
"27514","Z30-I","A1","Muela","2C","","54","25.5","9/27/2023","6/19/2024 11:41"
"38000","MV-S","A1 ZEN","Muela","2C","11079","181","91.4","5/4/2024","6/19/2024 11:41"
"36946","Z30-S","A3","Muela","2C","11081","140","73.7","4/12/2024","6/19/2024 11:40"
"13700","32M-I","A1 ZEN","Muela","2C","","290","125","","6/19/2024 11:40"
"22739","31L-S","A2 ZEN","Muela","2C","","57","21.7","6/23/2023","6/19/2024 11:40"
"15343","PDS-S","A3 ZEN","Muela","2C","10542","370","160.9","2/14/2023","6/19/2024 11:40"
"35571","34L-S","A2 ZEN","Muela","2C","11027","47","15.9","3/12/2024","6/19/2024 11:39"
"36414","34L-I","A2 ZEN","Muela","2C","RESISTAL INVENT","113","34.8","3/27/2024","6/19/2024 11:39"
"34374","34L-I","A2 ZEN","Muela","2C","11021","182","56","2/16/2024","6/19/2024 11:39"
"13705","32M-I","A1 ZEN","Muela","2C","","433","186.6","","6/19/2024 16:39"
"37884","32F-S","A3 ZEN","Muela","2C","REVEAL","19","10.2","5/2/2024","6/19/2024 11:38"
"36015","34L-I","A2 ZEN","Muela","2C","11027","48","14.8","3/21/2024","6/19/2024 11:38"
"18019","Z30-I","B1","Muela","2C","TOOTH EXPRES","57","26.9","4/3/2023","6/19/2024 11:38"
"37983","32F-S","A3 ZEN","Muela","2C","REVEAL","151","81.2","5/4/2024","6/19/2024 11:38"
"1567","Z30-I","B1","Muela","2C","TOOTH","76","35.8","7/26/2022","6/19/2024 11:38"
"36965","32F-S","A3 ZEN","Muela","2C","","122","65.6","4/12/2024","6/19/2024 11:38"
"38235","34L-I","A2 ZEN","Muela","2C","11094","92","28.3","5/10/2024","6/19/2024 11:38"
"13715","30L-I","A1 ZEN","Muela","2C","","174","76.3","","6/19/2024 11:37"
"36626","34L-S","A2 ZEN","Muela","2C","RESISTAL INVENT","130","43.9","4/4/2024","6/19/2024 11:37"
"13719","30M-I","A1 ZEN","Muela","2C","","55","27.6","","6/19/2024 11:37"
"22730","Z30-S","B2","Muela","2C","10623","92","48.4","6/23/2023","6/19/2024 11:37"
"13708","34L-I","A1 ZEN","Muela","2C","","136","41.8","","6/19/2024 11:37"
"22006","Z30-I","A3","Muela","2C","10623","88","41.5","6/10/2023","6/19/2024 11:37"
"13695","136-S","A1 ZEN","Diente","2C","","183","97.9","","6/19/2024 11:36"
"22599","29M-I","A2 ZEN","Muela","2C","","13","5.9","6/21/2023","6/19/2024 11:36"
"38306","32F-I","A3 ZEN","Muela","2C","11094","60","31.1","5/11/2024","6/19/2024 11:36"
"38682","Z30-S","A3","Muela","2C","","47","24.7","","6/19/2024 11:36"
"28847","3M-I","A3 ZEN","Diente","2C","10928-10937","109","141.6","10/21/2023","6/19/2024 11:36"
"38263","32F-I","A3 ZEN","Muela","2C","11094","61","31.6","5/10/2024","6/19/2024 11:35"
"32132","29M-I","A2 ZEN","Muela","2C","11001","19","8.6","12/27/2023","6/19/2024 11:35"
"13812","Z30-I","A3,5 ZEN","Muela","2C","","32","15.1","","6/19/2024 11:34"
"36773","31RF-I","A3 ZEN","Muela","2C","11066","136","56.7","4/8/2024","6/19/2024 11:34"
"21989","Z30-S","A3","Muela","2C","10623","13","6.8","6/10/2023","6/19/2024 11:34"
"36797","31RF-S","A3 ZEN","Muela","2C","11066","174","66.9","4/9/2024","6/19/2024 11:34"
"32329","31M-I","A2 ZEN","Muela","2C","11001","16","6.2","1/6/2024","6/19/2024 11:34"
"28824","31M-I","A2 ZEN","Muela","2C","10950","73","28.1","10/21/2023","6/19/2024 11:34"
"13687","136-S","A1 ZEN","Diente","2C","","55","29.4","","6/19/2024 11:34"
"21336","Z30-S","A3","Muela","2C","10623","26","13.7","6/1/2023","6/19/2024 11:33"
"13693","136-S","A1 ZEN","Diente","2C","","28","15","","6/19/2024 11:33"
"29825","2P-S","A1 ZEN","Diente","2C","10936-10712","106","61.6","11/7/2023","6/19/2024 11:33"
"12676","31L-S","A2 ZEN","Muela","2C","","174","66.2","","6/19/2024 11:33"
"22005","Z30-S","A3","Muela","2C","10623","54","28.4","6/10/2023","6/19/2024 11:33"
"19381","31M-S","A2 ZEN","Muela","2C","","42","20","4/27/2023","6/19/2024 11:33"
"13685","3P-S","A1 ZEN","Diente","2C","","108","68.4","","6/19/2024 11:32"
"25167","31M-S","A2 ZEN","Muela","2C","10714","124","59","8/9/2023","6/19/2024 11:32"
"6424","Z30-S","A3","Muela","2C","TOOTH","32","16.8","10/8/2022","6/19/2024 11:32"
"32129","31M-S","A2 ZEN","Muela","2C","11001","47","22.4","12/27/2023","6/19/2024 11:32"
"27900","Z30-S","B3","Muela","2C","10711","38","20","10/4/2023","6/19/2024 11:31"
"28733","32F-I","A3 ZEN","Muela","2C","10950","74","38.3","10/20/2023","6/19/2024 11:31"
"38226","31M-I","A2 ZEN","Muela","2C","11094","35","13.5","5/10/2024","6/19/2024 11:31"
"38371","31M-I","A2 ZEN","Muela","2C","11094","144","55.4","5/14/2024","6/19/2024 11:31"
"36796","31L-S","A3 ZEN","Muela","2C","11066","103","39.2","4/9/2024","10/10/2024 15:46"
"33726","2D-S","A1 ZEN","Diente","2C","11012","21","17.6","2/1/2024","6/19/2024 11:31"
"35771","31M-I","A2 ZEN","Muela","2C","11043","78","30","3/16/2024","7/17/2024 23:11"
"13839","Z30-S","B3 ZEN","Muela","2C","","38","20","","6/19/2024 11:31"
"8167","31L-I","A3 ZEN","Muela","2C","JAIME BLAS","403","134.3","11/5/2022","6/19/2024 11:31"
"13683","3P-I","A1 ZEN","Diente","2C","","86","75.4","","6/19/2024 11:31"
"22392","31L-I","A3 ZEN","Muela","2C","10646","210","70","6/16/2023","6/19/2024 11:30"
"28461","30L-S","A2 ZEN","Muela","2C","","107","49.3","10/15/2023","7/31/2024 16:00"
"1174","Z30-I","A3,5","Muela","2C","TOOTH","94","44.3","7/19/2022","6/19/2024 11:30"
"8505","31L-S","A3 ZEN","Muela","2C","JAIME BLAS","120","45.6","11/12/2022","6/19/2024 11:30"
"27239","Z30-S","A3,5","Muela","2C","14980","54","28.4","9/21/2023","6/19/2024 11:29"
"32995","30L-S","A2 ZEN","Muela","2C","11011","95","43.8","1/18/2024","6/19/2024 11:29"
"36611","Z30-I","B3","Muela","2C","11066","49","23.1","4/4/2024","6/19/2024 11:28"
"13691","2P-S","A1 ZEN","Diente","2C","","50","29.1","","6/19/2024 11:28"
"34975","P5-S","A2 PLUS","Muela","4C","NAL 4C","74","29","3/1/2024","6/19/2024 11:28"
"34849","30M-I","A3 ZEN","Muela","2C","11038","19","9.5","2/27/2024","6/19/2024 11:28"
"38282","30L-I","A2 ZEN","Muela","2C","RESISTAL INVENT","141","61.8","5/10/2024","6/19/2024 16:30"
"24277","Z30-S","A3,5","Muela","2C","10632","56","29.5","7/23/2023","6/19/2024 11:25"
"17958","Z30-I","B2","Muela","2C","10621","100","47.2","4/3/2023","6/19/2024 11:25"
"15560","30M-S","A3 ZEN","Muela","2C","","203","109.7","","6/19/2024 16:26"
"22411","Z30-S","A3,5","Muela","2C","10623","59","31.1","6/17/2023","6/19/2024 11:24"
"28494","30M-S","A3 ZEN","Muela","2C","10928-10937","94","50.8","10/16/2023","6/19/2024 11:24"
"23802","Z30-S","A3,5","Muela","2C","10632","124","65.3","7/14/2023","6/19/2024 11:24"
"31591","30M-S","A3 ZEN","Muela","2C","10992","97","52.4","12/16/2023","6/19/2024 11:24"
"26931","Z30-I","B3","Muela","2C","","38","17.9","9/15/2023","6/19/2024 11:23"
"36971","30M-I","A3 ZEN","Muela","2C","11081","54","27.1","4/12/2024","6/19/2024 11:23"
"36908","Z30-I","A3,5","Muela","2C","11081","51","24.1","4/11/2024","6/19/2024 11:23"
"31320","32M-S","A3 ZEN","Muela","2C","10992","67","34.2","12/11/2023","6/19/2024 11:23"
"22269","Z30-I","B3","Muela","2C","10623","29","13.7","6/15/2023","6/19/2024 11:22"
"38030","32F-I","A3 ZEN","Muela","2C","REVEAL","52","26.9","5/6/2024","6/19/2024 11:22"
"31863","32F-I","A2 ZEN","Muela","2C","11001","77","39.9","12/21/2023","6/19/2024 11:22"
"12756","Z30-I","C3","Muela","2C","","87","41","","6/19/2024 11:22"
"12754","Z30-I","C3","Muela","2C","","105","49.5","","6/19/2024 11:20"
"38224","32F-I","A2 ZEN","Muela","2C","11094","94","48.7","5/10/2024","6/19/2024 11:20"
"22659","Z30-I","A4","Muela","2C","10623","25","11.8","6/22/2023","6/19/2024 16:32"
"26980","10M-I","A2 ZEN","Muela","2C","10758","54","33.3","9/16/2023","6/19/2024 11:19"
"13162","10M-S","A2 ZEN","Muela","2C","","75","51.7","","6/19/2024 11:18"
"37535","Z30-S","A2 ZEN","Muela","2C","11079","61","32.1","4/25/2024","6/19/2024 11:16"
"37462","Z30-S","A2 ZEN","Muela","2C","11079","44","23.2","4/24/2024","6/19/2024 11:16"
"13006","10M-S","A3 ZEN","Muela","2C","","37","25.5","","6/19/2024 11:15"
"37463","Z30-I","A2 ZEN","Muela","2C","11079","43","20.3","4/24/2024","6/19/2024 11:15"
"27696","Z30-I","A2 ZEN","Muela","2C","10711","16","7.5","9/29/2023","6/19/2024 11:14"
"13664","3D-S","2 ZEN","Diente","2C","","138","112.2","","6/19/2024 11:14"
"13020","10M-S","A3 ZEN","Muela","2C","","70","48.3","","6/19/2024 11:14"
"37536","Z30-I","A2 ZEN","Muela","2C","11079","31","14.6","4/25/2024","6/19/2024 11:14"
"27607","10M-I","A3 ZEN","Muela","2C","14980","37","22.8","9/28/2023","6/19/2024 11:14"
"17936","10M-I","A3 ZEN","Muela","2C","","21","13","4/2/2023","6/19/2024 11:13"
"13650","4H-S","2 ZEN","Diente","2C","","159","85.5","","6/19/2024 11:13"
"13015","10M-I","A3 ZEN","Muela","2C","","57","35.2","","6/19/2024 11:13"
"13675","21J-S","2 ZEN","Diente","2C","","81","30.2","","6/19/2024 11:12"
"13671","45H-S","2 ZEN","Diente","2C","","54","24.3","","6/19/2024 11:12"
"34850","V8-I","A3 ZEN","Muela","2C","11021","54","18.2","2/27/2024","6/19/2024 11:12"
"13646","136-S","2 ZEN","Diente","2C","","76","40.6","","6/19/2024 11:12"
"37556","XV-S","A2 ZEN","Muela","2C","11079","52","26","4/25/2024","6/19/2024 11:12"
"13657","3D-S","2 ZEN","Diente","2C","","96","78","","6/19/2024 11:12"
"24189","V8-I","A3 ZEN","Muela","2C","10632","27","9.1","7/21/2023","6/19/2024 11:12"
"37460","XV-S","A2 ZEN","Muela","2C","11079","24","12","4/24/2024","6/19/2024 11:12"
"13668","21J-S","2 ZEN","Diente","2C","","74","27.6","","6/19/2024 11:11"
"34743","V8-I","A3 ZEN","Muela","2C","11021","32","10.8","2/24/2024","6/19/2024 11:11"
"33865","3C-S","2 ZEN","Diente","2C","11012","38","30.9","2/5/2024","6/19/2024 11:11"
"35551","31Z-S","A3 ZEN","Muela","2C","11027","16","8.1","3/12/2024","6/19/2024 11:11"
"34723","V8-I","A3 ZEN","Muela","2C","11021","44","14.9","2/24/2024","6/19/2024 11:11"
"13678","3M-S","2 ZEN","Diente","2C","","124","139.3","","6/19/2024 11:11"
"37529","XV-I","A2 ZEN","Muela","2C","11079","10","4.7","4/25/2024","6/19/2024 16:13"
"25137","31M-S","A3 ZEN","Muela","2C","10714","40","19","8/9/2023","6/19/2024 11:11"
"13653","2C-S","2 ZEN","Diente","2C","","103","106.2","","6/19/2024 11:11"
"37461","XV-I","A2 ZEN","Muela","2C","11079","18","8.5","4/24/2024","6/19/2024 16:13"
"28618","V8-I","A3 ZEN","Muela","2C","","121","40.9","10/18/2023","6/19/2024 11:10"
"27927","XV-I","A2 ZEN","Muela","2C","10711","16","7.6","10/4/2023","6/19/2024 16:12"
"38098","31M-S","A3 ZEN","Muela","2C","11094","46","21.9","5/8/2024","6/19/2024 11:10"
"34839","V8-I","A3 ZEN","Muela","2C","11021","62","20.9","2/27/2024","6/19/2024 11:10"
"13656","21J-S","2 ZEN","Diente","2C","","173","64.6","","6/19/2024 11:10"
"12540","BABY-D","A2 ZEN","Diente","2C","","34","72.3","","6/19/2024 11:09"
"36380","34L-S","A3 ZEN","Muela","2C","RESISTAL INVENT","128","43.2","3/27/2024","7/16/2024 18:00"
"34641","V8-S","A3 ZEN","Muela","2C","11021","73","24.3","2/22/2024","6/19/2024 11:08"
"34592","V8-S","A3 ZEN","Muela","2C","11021","60","19.9","2/21/2024","6/19/2024 11:08"
"13660","3D-S","2 ZEN","Diente","2C","","225","182.9","","6/19/2024 11:08"
"36687","34L-I","A3 ZEN","Muela","2C","RESISTAL INVENT","337","103.7","4/6/2024","10/9/2024 15:42"
"37559","MV-I","A2 ZEN","Muela","2C","11079","48","25.1","4/25/2024","6/19/2024 11:08"
"34612","V8-S","A3 ZEN","Muela","2C","11021","87","28.9","2/22/2024","6/19/2024 11:07"
"37530","MV-S","A2 ZEN","Muela","2C","11079","89","44.9","4/25/2024","6/19/2024 11:07"
"21101","D-I","2 ZEN","Diente","2C","10580","80","87","5/29/2023","6/19/2024 11:07"
"36711","34L-S","A3 ZEN","Muela","2C","RESISTAL INVENT","44","14.9","4/7/2024","6/19/2024 11:07"
"34661","34L-S","A3 ZEN","Muela","2C","11021","81","27.4","2/23/2024","6/19/2024 11:07"
"33927","MV-S","A2 ZEN","Muela","2C","11012","34","17.2","2/6/2024","6/19/2024 11:07"
"37464","MV-S","A2 ZEN","Muela","2C","11079","29","14.6","4/24/2024","6/19/2024 11:07"
"33393","MV-S","A2 ZEN","Muela","2C","11012","27","13.6","1/26/2024","6/19/2024 11:07"
"13570","D-I","2 ZEN","Diente","2C","","25","27.2","","6/19/2024 11:06"
"30135","MV-S","A2 ZEN","Muela","2C","10936-10712","52","26.3","11/14/2023","6/19/2024 11:06"
"13574","3P-S","2 ZEN","Diente","2C","","116","73.4","","6/19/2024 11:06"
"37531","MV-I","A2 ZEN","Muela","2C","11079","74","38.7","4/25/2024","6/19/2024 11:06"
"13582","1H-I","2 ZEN","Diente","2C","","97","75.2","","6/19/2024 11:06"
"33201","30M-S","A2 ZEN","Muela","2C","11011","50","27","1/23/2024","6/19/2024 11:06"
"13580","C-I","2 ZEN","Diente","2C","","29","31.5","","6/19/2024 11:06"
"36373","34L-I","A3 ZEN","Muela","2C","RESISTAL INVENT","98","30.2","3/27/2024","6/19/2024 11:06"
"32493","V8-S","A3 ZEN","Muela","2C","ZENITH","64","21.3","1/10/2024","6/19/2024 11:05"
"28043","3R-I","2 ZEN","Diente","2C","10711","35","21.1","10/6/2023","6/19/2024 11:05"
"13585","3P-I","2 ZEN","Diente","2C","","68","59.6","","6/19/2024 11:05"
"35737","34L-I","A3 ZEN","Muela","2C","11027","114","35.1","3/15/2024","6/19/2024 11:05"
"28851","V8-S","A3 ZEN","Muela","2C","","216","71.8","10/21/2023","6/19/2024 11:05"
"36336","34L-S","A3 ZEN","Muela","2C","RESISTAL INVENT","67","22.6","3/26/2024","6/19/2024 11:05"
"37465","MV-I","A2 ZEN","Muela","2C","11079","36","18.8","4/24/2024","6/19/2024 11:05"
"13576","D-I","2 ZEN","Diente","2C","","41","44.6","","6/19/2024 11:05"
"33647","34L-I","A3 ZEN","Muela","2C","RESISTAL","158","48.6","1/31/2024","6/19/2024 11:05"
"36093","32L-I","A3 ZEN","Muela","2C","ARAQUE","199","74","3/22/2024","6/19/2024 11:05"
"21172","D-I","2 ZEN","Diente","2C","10580","90","97.8","5/30/2023","6/19/2024 11:05"
"34189","MV-I","A2 ZEN","Muela","2C","11012","26","13.6","2/12/2024","6/19/2024 11:04"
"13579","C-I","2 ZEN","Diente","2C","","68","73.9","","6/19/2024 11:04"
"23904","MV-I","A2 ZEN","Muela","2C","10632","21","11","7/15/2023","6/19/2024 11:04"
"37962","34L-S","A3 ZEN","Muela","2C","RESISTAL INVENT","77","26","5/3/2024","9/4/2024 18:43"
"34070","MV-I","A2 ZEN","Muela","2C","11012","48","25.1","2/9/2024","6/19/2024 11:04"
"36067","PDS-I","A3 ZEN","Muela","2C","11027","114","49.6","3/22/2024","6/19/2024 11:04"
"37801","MV-I","A2 ZEN","Muela","2C","11079","72","37.7","4/30/2024","6/19/2024 11:04"
"35717","PDS-I","A3 ZEN","Muela","2C","11027","51","22.2","3/14/2024","6/19/2024 11:03"
"36772","PDS-I","A3 ZEN","Muela","2C","11066","169","73.5","4/8/2024","6/19/2024 11:03"
"12711","PF-I","A2 ZEN","Muela","2C","","112","37.5","","6/19/2024 11:03"
"38687","PDS-I","A3 ZEN","Muela","2C","","23","10","","6/19/2024 11:03"
"13605","XV-S","2 ZEN","Muela","2C","","298","149","","6/19/2024 11:03"
"12702","PF-S","A3 ZEN","Muela","2C","","383","137.3","","6/19/2024 11:02"
"35610","34M-S","A2 ZEN","Muela","2C","11043","30","13.2","3/13/2024","6/19/2024 11:02"
"31724","PDS-S","A3 ZEN","Muela","2C","10996","42","18.3","12/20/2023","6/19/2024 11:02"
"38161","34M-S","A2 ZEN","Muela","2C","11094","149","65.4","5/8/2024","6/19/2024 11:02"
"38277","34M-I","A2 ZEN","Muela","2C","11094","20","7.9","5/10/2024","7/16/2024 21:53"
"38686","PDS-I","A3 ZEN","Muela","2C","","170","73.9","","6/19/2024 11:02"
"23489","34M-I","A2 ZEN","Muela","2C","","226","89.3","7/7/2023","6/19/2024 11:01"
"12708","PF-I","A3 ZEN","Muela","2C","","130","43.5","","6/19/2024 11:01"
"28064","MV-S","2 ZEN","Muela","2C","10711","60","30.3","10/7/2023","6/19/2024 11:01"
"13609","MV-S","2 ZEN","Muela","2C","","51","25.8","","6/19/2024 11:00"
"38681","1N-I","A2 ZEN","Diente","2C","","41","39","","6/19/2024 11:00"
"13595","Z28-S","2 ZEN","Muela","2C","","77","44","","6/19/2024 11:00"
"13598","V8-S","2 ZEN","Muela","2C","","69","22.9","","6/19/2024 10:59"
"36968","PBS-S","A3 ZEN","Muela","2C","11081","42","28","4/12/2024","6/19/2024 10:59"
"38278","1H-I","A2 ZEN","Diente","2C","11094","109","84.5","5/10/2024","8/22/2024 21:40"
"34252","Z30-S","2 ZEN","Muela","2C","11012","109","57.4","2/14/2024","6/19/2024 10:59"
"34625","1N-I","A2 ZEN","Diente","2C","LLORACH","31","29.5","2/22/2024","6/19/2024 10:59"
"33866","Z30-S","2 ZEN","Muela","2C","11012","69","36.3","2/5/2024","6/19/2024 10:59"
"16239","PBS-S","A3 ZEN","Muela","2C","10542","140","93.3","3/2/2023","6/19/2024 10:59"
"21825","PBS-S","A3 ZEN","Muela","2C","10623","140","93.3","6/8/2023","6/19/2024 10:58"
"7721","PBS-S","A3 ZEN","Muela","2C","BUMI","87","58","10/29/2022","6/19/2024 10:58"
"13610","Z28-S","2 ZEN","Muela","2C","","32","18.3","","6/19/2024 10:58"
